# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
      mg   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
    2800     1000    1.680e-05      6.62307      0.00000      0.00000      0.00000      0.00000      0.00216      0.01016      0.00000      0.00024      0.00000      0.00000      0.00000      0.00000      0.00636      0.13934      0.00300      0.00997      0.00000      0.00000      0.00000      0.00000      0.79912      2.57200      0.12517      0.40503      0.00000      0.00000      0.00000      0.00000      0.00000      0.00375      0.00000      0.00000      0.11801      0.51462      0.00571      0.07338      0.00000      0.00051      0.00000      0.00000      0.00086      0.00079      0.00000      0.00000      0.19550      0.83035      0.04636      0.13912      0.62157      4.07255      1.92895      5.19353      0.80798      6.00151      0.62157 
    2800     1200    1.680e-05      7.34683      0.00000      0.00000      0.00000      0.00000      0.00000      0.00318      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00759      0.10503      0.00046      0.01290      0.00000      0.00139      0.00000      0.00000      0.47148      3.15777      0.11149      0.61213      0.00000      0.00000      0.00000      0.00119      0.00000      0.00478      0.00000      0.00000      0.08964      0.65323      0.01221      0.09074      0.00000      0.00000      0.00000      0.00000      0.00000      0.00043      0.00000      0.00029      0.09803      0.98441      0.02913      0.18068      0.71865      4.48343      2.14475      5.57696      1.05121      6.62817      0.71865 
    2800     1400    1.680e-05      7.84390      0.00000      0.00000      0.00000      0.00000      0.00000      0.00161      0.00000      0.00092      0.00000      0.00000      0.00000      0.00000      0.01135      0.18473      0.00088      0.05082      0.00000      0.00000      0.00000      0.00000      0.36683      3.51490      0.07599      0.70835      0.00000      0.00000      0.00000      0.00000      0.00000      0.00136      0.00000      0.00000      0.04718      0.62984      0.01371      0.11573      0.00000      0.00396      0.00000      0.00000      0.00000      0.00038      0.00000      0.00006      0.06538      0.94542      0.02366      0.21431      0.86653      4.91639      2.06099      5.77294      1.20443      6.97737      0.86653 
    2800     1600    1.680e-05      8.52401      0.00000      0.00000      0.00000      0.00000      0.00000      0.00480      0.00000      0.00143      0.00000      0.00000      0.00000      0.00000      0.00756      0.14708      0.00046      0.04782      0.00000      0.00000      0.00000      0.00000      0.20558      3.87272      0.06777      0.93197      0.00000      0.00037      0.00000      0.00000      0.00000      0.00246      0.00000      0.00000      0.02940      0.65607      0.00604      0.11560      0.00057      0.00052      0.00000      0.00000      0.00000      0.00067      0.00000      0.00480      0.05420      1.13561      0.00200      0.24994      0.97857      5.28719      2.25824      6.11762      1.42782      7.54544      0.97857 
    2800     1800    1.680e-05      8.28408      0.00000      0.00000      0.00000      0.00000      0.00000      0.00325      0.00000      0.00138      0.00000      0.00000      0.00000      0.00000      0.00050      0.29372      0.00159      0.09713      0.00000      0.00062      0.00000      0.00070      0.16600      3.93222      0.01527      0.83102      0.00000      0.00025      0.00000      0.00000      0.00000      0.00022      0.00000      0.00312      0.03038      0.56944      0.00000      0.14365      0.00000      0.00100      0.00000      0.00000      0.00000      0.00626      0.00000      0.00056      0.02257      1.07111      0.00530      0.21991      0.86689      5.34342      2.07378      6.09755      1.31965      7.41720      0.86689 
    2800     1900    1.680e-05      8.58835      0.00000      0.00000      0.00000      0.00000      0.00000      0.00254      0.00000      0.00112      0.00000      0.00230      0.00000      0.00000      0.00386      0.39097      0.00209      0.08309      0.00000      0.00000      0.00000      0.00096      0.14980      4.15986      0.02163      0.83642      0.00000      0.00103      0.00000      0.00000      0.00000      0.00305      0.00000      0.00000      0.00446      0.54222      0.00000      0.11400      0.00000      0.00056      0.00000      0.00541      0.00000      0.01194      0.00000      0.00198      0.02708      1.07658      0.00631      0.18775      0.95131      5.65465      1.98238      6.37626      1.26078      7.63704      0.95131 
    2800     2000    1.680e-05      8.73761      0.00000      0.00000      0.00000      0.00000      0.00000      0.00585      0.00000      0.00399      0.00000      0.00000      0.00000      0.00000      0.00625      0.51354      0.00039      0.09720      0.00000      0.00130      0.00000      0.00000      0.05295      4.02953      0.01437      0.83004      0.00000      0.00000      0.00000      0.00000      0.00000      0.01285      0.00000      0.00000      0.00411      0.63589      0.00037      0.13002      0.00000      0.00191      0.00000      0.00000      0.00000      0.00971      0.00000      0.00145      0.01238      1.05268      0.00174      0.24060      1.07849      5.55541      2.10371      6.33896      1.32016      7.65912      1.07849 
    2800     2100    1.680e-05      8.35266      0.00000      0.00000      0.00000      0.00000      0.00000      0.02408      0.00000      0.00142      0.00000      0.00000      0.00000      0.00000      0.00138      0.62981      0.00266      0.14795      0.00000      0.00000      0.00000      0.00812      0.06724      3.75398      0.00953      0.88934      0.00000      0.00116      0.00000      0.00453      0.00000      0.01175      0.00000      0.00097      0.00689      0.54965      0.00002      0.11595      0.00000      0.00002      0.00000      0.00000      0.00053      0.00656      0.00000      0.00296      0.01272      0.92475      0.00180      0.16702      1.00988      5.53550      1.80727      5.99051      1.35227      7.34277      1.00988 
    2800     2200    1.680e-05      8.05960      0.00000      0.00000      0.00000      0.00000      0.00000      0.01097      0.00000      0.00831      0.00000      0.00000      0.00000      0.00000      0.00529      0.85063      0.00094      0.23768      0.00000      0.00250      0.00000      0.00000      0.04140      3.35280      0.00396      0.78610      0.00000      0.01098      0.00000      0.00000      0.00000      0.00406      0.00000      0.00043      0.00440      0.54930      0.00129      0.11725      0.00000      0.00003      0.00000      0.00000      0.00000      0.00658      0.00000      0.00133      0.01857      0.89154      0.00401      0.21846      0.93079      5.30058      1.82823      5.74904      1.37978      7.12881      0.93079 
    2800     2300    1.680e-05      7.60686      0.00000      0.00065      0.00000      0.00000      0.00000      0.02136      0.00000      0.00964      0.00000      0.00145      0.00000      0.00000      0.00158      1.09000      0.00544      0.27154      0.00000      0.00219      0.00000      0.00000      0.02808      2.93156      0.00414      0.66115      0.00000      0.00949      0.00000      0.00000      0.00000      0.00378      0.00000      0.00361      0.00814      0.50475      0.00000      0.12411      0.00000      0.00755      0.00000      0.00024      0.00008      0.00756      0.00000      0.01286      0.00543      0.79723      0.00042      0.18543      0.90743      5.02878      1.67065      5.42086      1.27857      6.69943      0.90743 
    2800     2400    1.680e-05      6.38759      0.00000      0.00000      0.00000      0.00000      0.00068      0.04056      0.00000      0.00077      0.00000      0.00050      0.00000      0.00043      0.01192      1.71315      0.00067      0.39311      0.00000      0.00000      0.00000      0.00071      0.01552      1.75654      0.00332      0.43326      0.00000      0.00000      0.00000      0.00000      0.00000      0.01484      0.00000      0.00258      0.00071      0.36814      0.00046      0.08037      0.00000      0.00338      0.00000      0.00000      0.00000      0.01548      0.00000      0.00775      0.00348      0.59045      0.00047      0.13999      0.78835      4.37115      1.22809      4.53535      1.06389      5.59924      0.78835 
    2800     2500    1.680e-05      4.84847      0.00000      0.00598      0.00000      0.00071      0.00000      0.05922      0.00000      0.01183      0.00000      0.00611      0.00000      0.00130      0.00361      1.77725      0.00000      0.48679      0.00000      0.00101      0.00000      0.00000      0.01308      0.81739      0.00000      0.18049      0.00000      0.00061      0.00000      0.00072      0.00000      0.01069      0.00000      0.00238      0.00070      0.25645      0.00000      0.08702      0.00000      0.00064      0.00000      0.00218      0.00003      0.02906      0.00000      0.00591      0.00158      0.42767      0.00069      0.11334      0.54401      3.36477      0.93968      3.41108      0.89338      4.30446      0.54401 
    2800     2600    1.680e-05      2.39209      0.00000      0.00311      0.00000      0.00017      0.00139      0.21599      0.00000      0.03703      0.00000      0.00532      0.00000      0.00060      0.00237      0.54309      0.00038      0.13018      0.00000      0.00928      0.00000      0.00055      0.00052      0.58144      0.00000      0.12140      0.00000      0.00938      0.00000      0.00183      0.00000      0.00412      0.00000      0.00165      0.00000      0.12776      0.00000      0.03388      0.00000      0.00711      0.00000      0.00085      0.00000      0.01941      0.00000      0.00784      0.00080      0.23436      0.00000      0.05700      0.23330      1.65281      0.50598      1.76545      0.39335      2.15880      0.23330 
