# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
   msbot   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
    1600      600    1.420e-04      6.56206      0.00546      0.01456      0.00000      0.00000      0.02071      0.02099      0.00000      0.00499      0.00000      0.00842      0.00000      0.00247      0.07181      0.12712      0.00890      0.01351      0.05128      0.08114      0.01580      0.03080      1.53764      1.52919      0.30384      0.24812      0.00192      0.00921      0.00000      0.00206      0.00472      0.00000      0.00000      0.00000      0.22814      0.27591      0.02008      0.05775      0.00000      0.00225      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.30089      0.28464      0.03360      0.04855      1.19557      4.09675      1.26974      4.57601      0.79048      5.36649      1.19557 
    1600      650    1.420e-04      7.11161      0.00000      0.01155      0.00000      0.00000      0.01359      0.02092      0.00206      0.00576      0.00264      0.00717      0.00421      0.00000      0.11532      0.10043      0.01335      0.01385      0.07020      0.15804      0.00242      0.01456      1.48454      1.84787      0.26642      0.36425      0.00000      0.00000      0.00000      0.00695      0.00000      0.00000      0.00000      0.00000      0.17407      0.26250      0.04011      0.07323      0.00000      0.00000      0.00000      0.00000      0.00000      0.00004      0.00000      0.00293      0.19912      0.35639      0.06592      0.06508      1.34611      4.51916      1.24635      4.82439      0.94112      5.76550      1.34611 
    1600      700    1.420e-04      7.32089      0.00263      0.00410      0.00000      0.00000      0.02118      0.02175      0.00000      0.00258      0.00000      0.00166      0.00000      0.00000      0.07249      0.13030      0.00223      0.02417      0.03896      0.13347      0.01233      0.02787      1.38717      2.12650      0.23489      0.49271      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.20403      0.32206      0.01831      0.08870      0.00169      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.15995      0.33071      0.04667      0.06861      1.34317      4.73699      1.24072      4.95864      1.01907      5.97772      1.34317 
    1600      750    1.420e-04      8.14852      0.00000      0.01127      0.00000      0.00000      0.02363      0.04724      0.00383      0.00615      0.00000      0.00162      0.00000      0.00554      0.08043      0.13730      0.02056      0.02345      0.06136      0.11403      0.00427      0.00543      1.35344      2.58185      0.26280      0.45981      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.15922      0.29854      0.02295      0.03317      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.19842      0.52000      0.03620      0.05622      1.61981      5.20398      1.32472      5.58834      0.94037      6.52871      1.61981 
    1600      800    1.420e-04      8.09203      0.00000      0.01105      0.00000      0.00199      0.00777      0.04647      0.00000      0.00725      0.00739      0.00877      0.00000      0.00211      0.07317      0.21614      0.01289      0.03623      0.04061      0.11749      0.00336      0.01856      1.18228      2.59730      0.23999      0.50945      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00203      0.00000      0.11000      0.39660      0.01180      0.05743      0.00000      0.00000      0.00000      0.00000      0.00202      0.00000      0.00000      0.00000      0.17214      0.42187      0.01990      0.08480      1.67314      5.14028      1.27860      5.41108      1.00781      6.41888      1.67314 
    1600      850    1.420e-04      8.56465      0.00178      0.00675      0.00000      0.00000      0.02528      0.04537      0.00000      0.02571      0.00000      0.01485      0.00000      0.00047      0.07349      0.23487      0.02064      0.04460      0.05219      0.10672      0.00556      0.01548      0.92622      3.08865      0.26115      0.57231      0.00000      0.00264      0.00000      0.00000      0.00000      0.00343      0.00000      0.00000      0.13188      0.33835      0.01969      0.07204      0.00000      0.00530      0.00000      0.00000      0.00000      0.00004      0.00000      0.00000      0.12451      0.51690      0.02717      0.11484      1.68576      5.52210      1.35680      5.69923      1.17966      6.87890      1.68576 
    1600      900    1.420e-04      9.00009      0.00000      0.00541      0.00000      0.00000      0.01222      0.04672      0.00506      0.00150      0.00236      0.01562      0.00000      0.00000      0.08581      0.31042      0.01031      0.09156      0.00855      0.11430      0.00640      0.01079      0.89600      2.97896      0.20824      0.69093      0.00000      0.00000      0.00000      0.00000      0.00000      0.00304      0.00342      0.00000      0.11099      0.37532      0.01836      0.04817      0.00000      0.00177      0.00000      0.00000      0.00000      0.00000      0.00000      0.00349      0.18452      0.59274      0.03794      0.14175      1.97746      5.50113      1.52149      5.74473      1.27790      7.02263      1.97746 
    1600      950    1.420e-04      9.66107      0.00000      0.00214      0.00000      0.00320      0.00998      0.06278      0.00000      0.01658      0.00000      0.00588      0.00324      0.00000      0.08934      0.44138      0.02711      0.06654      0.04322      0.06929      0.00000      0.01008      0.73761      3.65881      0.14220      0.71988      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.09893      0.33799      0.03362      0.07482      0.00000      0.00465      0.00000      0.00000      0.00000      0.00323      0.00000      0.00000      0.14939      0.63077      0.02676      0.10072      2.09094      6.10926      1.46087      6.34537      1.22476      7.57013      2.09094 
    1600     1000    1.420e-04      8.95014      0.00133      0.00602      0.00000      0.00210      0.01227      0.06752      0.00000      0.01068      0.00000      0.01209      0.00000      0.00572      0.09394      0.47074      0.02756      0.09550      0.00595      0.06154      0.00000      0.01039      0.71169      3.26994      0.14047      0.69049      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00108      0.05684      0.38660      0.02023      0.06649      0.00211      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.11093      0.63073      0.01417      0.12024      1.84480      5.69593      1.40941      5.90024      1.20510      7.10534      1.84480 
    1600     1050    1.420e-04      9.25004      0.00000      0.01612      0.00000      0.00000      0.00507      0.09576      0.00000      0.01641      0.00000      0.03275      0.00000      0.00000      0.04544      0.55916      0.02066      0.14020      0.01297      0.07156      0.00915      0.01240      0.54980      3.38879      0.15477      0.71678      0.00000      0.00000      0.00000      0.00000      0.00362      0.00511      0.00000      0.00000      0.04870      0.37811      0.02304      0.05513      0.00000      0.00175      0.00000      0.00000      0.00000      0.00000      0.00000      0.00406      0.08713      0.63759      0.02046      0.12328      2.01429      5.84778      1.38796      5.93941      1.29633      7.23574      2.01429 
    1600     1100    1.420e-04      9.19641      0.00000      0.00437      0.00000      0.00000      0.00268      0.09566      0.00000      0.01874      0.00877      0.04688      0.00000      0.00000      0.08561      0.69155      0.01281      0.09815      0.01457      0.05218      0.00231      0.00440      0.57655      3.29669      0.13200      0.67014      0.00000      0.00000      0.00000      0.00233      0.00000      0.00000      0.00000      0.00000      0.03799      0.30210      0.01752      0.05639      0.00000      0.00678      0.00000      0.00556      0.00303      0.00578      0.00000      0.00000      0.12264      0.63205      0.00300      0.13333      2.05384      5.81407      1.32850      5.98589      1.15669      7.14257      2.05384 
    1600     1150    1.420e-04      9.36682      0.00000      0.00732      0.00000      0.00000      0.00893      0.12817      0.00151      0.01517      0.00000      0.01290      0.00000      0.00000      0.09917      0.69839      0.01648      0.17270      0.02037      0.04138      0.00000      0.00313      0.48719      3.39074      0.09986      0.76718      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00192      0.00000      0.03583      0.35610      0.00834      0.06772      0.00196      0.00298      0.00000      0.00000      0.00000      0.02234      0.00267      0.00000      0.10895      0.66506      0.03273      0.12285      1.96675      5.97061      1.42946      6.08779      1.31227      7.40006      1.96675 
    1600     1200    1.420e-04      8.59875      0.00238      0.00471      0.00000      0.00000      0.00464      0.13867      0.00000      0.02951      0.00936      0.02596      0.00000      0.00308      0.14531      0.91571      0.02916      0.20012      0.02085      0.03297      0.00001      0.00547      0.43683      2.92741      0.13390      0.53870      0.00000      0.00000      0.00000      0.00000      0.00000      0.00289      0.00000      0.00000      0.04565      0.31707      0.00009      0.08599      0.00000      0.00750      0.00000      0.00174      0.00251      0.00182      0.00000      0.00184      0.07142      0.51483      0.01122      0.10605      1.82341      5.60472      1.17062      5.62846      1.14687      6.77534      1.82341 
    1600     1250    1.420e-04      8.41124      0.00000      0.00206      0.00000      0.00000      0.01871      0.12653      0.01278      0.02408      0.00581      0.02714      0.00000      0.00000      0.14012      1.09349      0.02535      0.21532      0.00000      0.04151      0.00000      0.00992      0.38614      2.51060      0.07512      0.57916      0.00000      0.00000      0.00000      0.00007      0.00098      0.00361      0.00000      0.00000      0.04274      0.32441      0.00356      0.09121      0.00000      0.00391      0.00000      0.00239      0.00000      0.00759      0.00000      0.00000      0.05114      0.56455      0.00638      0.12268      1.89216      5.29385      1.22523      5.35104      1.16804      6.51908      1.89216 
